School Name,State,County,total_students,reduced_price,title_I
ALVAREZ EL,Texas,Hidalgo County,0.029780103617409244,-1.0570859310499945,1
ALVIN EL,Texas,Brazoria County,0.12125537903933635,-0.10195833355614735,1
ALVIN H S,Texas,Brazoria County,4.349197986955236,3.1932318777976247,1
ALVIN J H,Texas,Brazoria County,0.47376985505554325,0.0413108060679297,1
ALVIN PRI,Texas,Brazoria County,0.3845256839121997,-0.10195833355614735,1
ALVIS C STORY EL,Texas,Collin County,0.42691666520528787,-0.10195833355614735,0
ALVIS ELEMENTARY,New Mexico,Union County,-0.6752488484150045,-0.31686204299226295,1
ALVORD EL,Texas,Wise County,-0.4521384205566457,-0.2691056631175706,1
ALVORD H S,Texas,Wise County,-0.7087154125937584,-0.6272785121777632,0
ALVORD MIDDLE,Texas,Wise County,-0.8693549206517767,-0.5317657524283785,0
AMADOR R RODRIGUEZ JUVENILE BOOT CAMP,Texas,Cameron County,-1.143780746917558,-1.0570859310499945,1
AMANDA GARZA-PENA EL,Texas,Hidalgo County,0.12571758759650353,-1.0570859310499945,1
AMANDA GIST ELEMENTARY SCHOOL,Arkansas,Baxter County,-0.33612099807029916,0.017432616130583525,1
AMANDA ROCHELL EL,Texas,Rockwall County,0.112330961925002,0.5188746048148533,1
AMARILLO COLLEGIATE ACADEMY,Texas,Randall County,-0.9050525891091141,-0.6989130819898017,1
AMARILLO H S,Texas,Randall County,3.4500629626860495,0.8531692639376997,0
AMBASSADORS PREPARATORY ACADEMY,Texas,Galveston County,-0.8046528965728527,-0.6750348920524556,1
AMBER-POCASSET ES,Oklahoma,Grady County,-0.6663244313006702,-0.3884966128043015,1
AMBER-POCASSET HS,Oklahoma,Grady County,-0.9942967602524576,-0.722791271927148,0
AMBER-POCASSET JHS,Oklahoma,Grady County,-0.9675235089094545,-0.5795221323030709,0
AMBOY ELEMENTARY SCHOOL,Arkansas,Pulaski County,-0.4253651692136427,-0.3884966128043015,1
AMELIA EL,Texas,Jefferson County,-0.3517387280203843,0.35172727525343,1
AMERICAS H S,Texas,El Paso County,5.32865276525343,8.613580993575207,1
AMHERST SCHOOL,Texas,Lamb County,-0.8225017308015213,-1.0570859310499945,1
AMI KIDS RIO GRANDE VALLEY (FKA RGMI),Texas,Cameron County,-1.1504740597533087,-1.0570859310499945,0
AMIGOS POR VIDA-FRIENDS FOR LIFE CHARTER SCHOOL,Texas,Harris County,-0.13755271727635984,-0.8421822216138788,1
AMITE ELEMENTARY MAGNET SCHOOL,Louisiana,Tangipahoa Parish,0.40014341386228486,-0.19747109330553206,1
AMITE HIGH MAGNET,Louisiana,Tangipahoa Parish,0.025317895060242068,-0.22134928324287823,1
AMITE WESTSIDE MIDDLE MAGNET,Louisiana,Tangipahoa Parish,0.0052379565529897774,-0.07808014361880118,1
AMOS EL,Texas,Tarrant County,0.112330961925002,1.020316593499123,1
AMPARO GUTIERREZ EL,Texas,Webb County,0.3108992427189413,0.06518899600527588,1
ANACOCO ELEMENTARY SCHOOL,Louisiana,Vernon Parish,0.061015563517579474,0.6143873645642379,1
ANACOCO HIGH SCHOOL,Louisiana,Vernon Parish,-0.369587562249053,-0.12583652349349353,0
ANADARKO EAST ES,Oklahoma,Caddo County,-0.5213026531927369,-0.5078875624910324,1
ANADARKO HS,Oklahoma,Caddo County,-0.04161523329726557,0.3278490853160838,1
ANADARKO MS,Oklahoma,Caddo County,-0.29819222533437817,0.0413108060679297,1
ANAHUAC EL,Texas,Chambers County,0.13910421326800504,0.35172727525343,1
ANAHUAC H S,Texas,Chambers County,-0.30042332961296175,-0.3884966128043015,1
ANAHUAC MIDDLE,Texas,Chambers County,-0.6261645542861656,-0.4362529926789938,1
ANANSI CHARTER SCHOOL,New Mexico,Taos County,-1.0143766987597098,-0.8183040316765327,1
ANDERSEN ES,Oklahoma,Tulsa County,-0.1487082386692778,-0.12583652349349353,0
