School Name,State,County,total_students,reduced_price,title_I
AMBER-POCASSET JHS,Oklahoma,Grady County,-0.9530545350283789,-0.7658118695007563,0
AMBOY ELEMENTARY SCHOOL,Arkansas,Pulaski County,-0.4689743325391554,-0.5597773400363812,1
AMELIA EL,Texas,Jefferson County,-0.408743155270911,0.33303895430924413,1
AMERICAS H S,Texas,El Paso County,5.239602801884453,8.139458348459454,1
AMHERST SCHOOL,Texas,Lamb County,-0.8615923769543782,-1.063417300949298,1
AMI KIDS RIO GRANDE VALLEY (FKA RGMI),Texas,Cameron County,-1.1426712042061853,-1.063417300949298,0
AMIGOS POR VIDA-FRIENDS FOR LIFE CHARTER SCHOOL,Texas,Harris County,-0.15889530882486014,-0.9489536734690897,1
AMITE ELEMENTARY MAGNET SCHOOL,Louisiana,Tangipahoa Parish,0.4478780325441205,0.33303895430924413,1
AMITE HIGH MAGNET,Louisiana,Tangipahoa Parish,0.08426018459138579,-0.2621719085878394,1
AMITE WESTSIDE MIDDLE MAGNET,Louisiana,Tangipahoa Parish,0.006182732576994894,-0.14770828110763104,1
AMOS EL,Texas,Tarrant County,0.039644497726019565,0.35593167980528584,1
AMPARO GUTIERREZ EL,Texas,Webb County,0.3809545022460712,0.5619662092696609,1
ANACOCO ELEMENTARY SCHOOL,Louisiana,Vernon Parish,0.028490576009678005,0.5161807582775776,1
ANACOCO HIGH SCHOOL,Louisiana,Vernon Parish,-0.41766629264398425,-0.21638645759575606,0
ANADARKO EAST ES,Oklahoma,Caddo County,-0.609513746165059,-0.30795735957992276,1
ANADARKO HS,Oklahoma,Caddo County,-0.18343393660081156,-0.010351928131380979,1
ANADARKO MS,Oklahoma,Caddo County,-0.26151138861520246,-0.033244653627422655,1
ANAHUAC EL,Texas,Chambers County,0.20026097044133798,0.12700442484486907,1
ANAHUAC H S,Texas,Chambers County,-0.27935766336134893,-0.079030104619506,1
ANAHUAC MIDDLE,Texas,Chambers County,-0.5559749219266196,-0.5826700655324228,1
ANANSI CHARTER SCHOOL,New Mexico,Taos County,-1.0579013991619894,-0.8344900459888813,1
ANDERSEN ES,Oklahoma,Tulsa County,-0.1499721714517869,-0.7429191440047146,0
ANDERSON ACADEMY,Texas,Harris County,0.1467221462028985,0.6993225622459109,1
ANDERSON EL,Texas,Harris County,0.34080038406724156,0.4932880327815359,1
ANDERSON EL,Texas,Montgomery County,0.8628039203920264,0.42460985629341086,1
ANDERSON EL,Texas,Harris County,0.6687256825276833,1.0198207191904944,1
ANDERSON EL,Texas,Angelina County,-0.4912821759718385,-0.2850646340838811,1
ANDERSON EL,Texas,Collin County,0.17126077397884992,-0.5597773400363812,0
ANDERSON EL,Texas,Tarrant County,0.3051078345749486,-0.3308500850759644,1
